tconst	averageRating	numVotes
tt5322242	6.8	13
tt17066952	5.4	8
tt14189398	6.8	6
tt9072016	8.3	139
tt9678298	8.1	8
tt6890686	2.7	49
tt15429706	6.2	9
tt12221956	9.2	6
tt13145334	7.6	9
tt6101496	8.6	14
tt6101490	8.6	25
tt6101484	9.1	20
tt9678258	8.9	12
tt6101480	8.1	12
tt4965864	7.5	89
tt13869502	7.4	17
tt13159958	7.7	47
tt12182636	7.8	67
tt5611370	7.2	6
tt5889652	7.4	93
tt10545280	7.4	5
tt10545286	8.0	46
tt6101458	6.5	312
tt5875008	8.3	23
tt8752498	5.9	6884
tt6537548	7.5	35
tt5900556	7.5	28
tt7909438	6.0	37
tt13302848	7.3	602
tt15718168	7.7	282
tt7909434	5.1	301
tt9664060	8.4	288
tt15718158	8.1	308
tt8752474	6.4	9122
tt6248376	7.7	30
tt6537520	5.9	11
tt6101426	8.8	31
tt13723874	5.4	10
tt13013610	5.9	87
tt6537510	5.9	16
tt10413424	5.7	34
tt5875044	5.7	8
tt6537518	5.8	12
tt5875040	9.6	8
tt9400362	7.4	5
tt6537508	5.6	2114
tt13723842	4.0	6
tt5875036	8.8	24
tt9664014	8.2	1091
tt13434676	7.0	55
tt5900502	8.7	31
tt9664024	9.0	1624
tt6116550	6.7	20
tt15126002	8.3	6
tt14346214	7.3	10
tt9414954	6.8	23
tt10124296	7.3	15
tt9243038	7.5	30
tt10256044	3.3	7
tt5165620	2.2	295
tt6248306	8.0	704
tt15126034	6.9	14
tt7909450	8.0	14
tt11981748	6.9	7
tt15361740	8.6	12
tt7909462	5.1	31
tt6537598	8.2	18
tt6958520	3.5	645
tt5625916	6.6	76
tt5900596	7.3	142
tt5900592	5.5	1587
tt9243010	6.8	5
tt15718192	8.1	285
tt8884330	6.8	35
tt8884332	7.9	2347
tt9243008	7.6	634
tt8884336	5.2	583
tt7316028	9.5	14
tt5757896	7.8	167
tt6958618	8.2	23
tt5743256	7.2	12
tt7316038	9.1	14
tt7619826	6.6	8
tt5743262	5.0	10
tt7091324	7.4	1265
tt7091322	7.0	1277
tt6669424	8.2	70
tt5743274	6.2	17
tt5297586	7.8	206
tt7091316	7.0	1393
tt7619802	9.1	9
tt5297594	4.7	25
tt7316064	7.6	12
tt7605228	8.1	83
tt15126066	9.0	5
tt7619858	7.6	4098
tt5757874	3.6	128
tt5757880	9.6	9
tt9546834	8.0	29
tt10545208	7.9	9
tt15782660	7.3	6
tt9389440	8.4	336
tt13723930	6.6	7
tt7316084	7.9	9
tt6812014	7.7	189
tt8595148	5.9	541
tt4373956	6.5	2440
tt8595144	5.7	1073
tt6812012	7.8	213
tt8595152	6.3	436
tt8595162	6.3	319
tt4373934	6.6	8
tt11049086	5.4	79
tt7380614	5.8	10
tt7380610	7.8	5
tt14478150	7.1	11
tt5297578	5.4	586
tt7380646	5.8	7
tt14214486	7.3	28
tt5757806	6.5	75
tt7380636	5.5	7
tt12182606	6.6	6
tt7380634	4.9	12
tt14214494	8.2	25
tt14214490	8.0	29
tt14214492	6.8	25
tt9389424	7.6	267
tt13723796	7.2	11
tt14214500	7.5	20
tt6116610	7.3	41
tt11692660	8.2	6
tt12353862	6.8	43
tt12353864	7.1	42
tt10545394	6.9	15
tt11917048	6.2	65
tt13723766	8.1	12
tt5468718	8.3	11
tt11692646	7.4	55
tt15429068	5.0	7
tt5900600	7.8	7920
tt8595204	6.2	27
tt6826674	6.2	16
tt15429084	7.6	7
tt13723722	7.2	6
tt5611476	6.6	8
tt13723712	6.5	91
tt5611412	8.1	13
tt6116682	6.4	620
tt17066288	6.2	5
tt5322938	8.3	151
tt5611432	5.3	139
tt8898812	5.6	342
tt5611424	4.9	115
tt8160488	9.8	19
tt7619640	7.3	550
tt7605074	5.9	30075
tt5468734	8.4	130
tt7605066	5.9	783
tt14503550	7.7	62
tt7909594	7.5	59
tt7605058	8.5	17
tt5151132	8.4	1190
tt5468756	8.5	135
tt11338222	7.4	5
tt5757788	7.2	13
tt14503474	8.3	2792
tt14503476	8.2	2953
tt7091418	4.8	42
tt6405694	4.5	10
tt7091446	8.5	271
tt6669548	6.7	66
tt8884144	8.1	15
tt8884130	6.8	23
tt8884160	7.6	946
tt5757738	6.5	525
tt5743106	6.8	12
tt14503478	8.1	2654
tt12774954	7.0	365
tt16287984	6.5	13
tt6812166	7.7	11
tt6812158	8.8	115
tt13723814	6.3	14
tt11206576	9.1	18
tt5889478	7.3	42
tt11206586	9.3	18
tt5889462	8.1	2100
tt11692696	6.8	13
tt8752440	6.9	18713
tt18279010	9.1	7
tt6101254	7.4	355
tt9678488	7.6	5
tt10677074	7.4	15
tt6812102	7.8	5
tt6101248	7.3	365
tt6101238	7.2	451
tt6826724	1.5	24
tt6669590	6.1	1394
tt6101224	7.5	366
tt15493784	7.2	30
tt9664274	7.5	26
tt9664276	7.8	18
tt9664272	7.4	13
tt9257820	7.5	1676
tt4084954	3.1	27
tt12182416	5.7	311
tt6101204	6.0	6
tt6826516	5.9	16
tt6826518	5.9	20
tt13013870	8.2	7
tt2025690	6.7	66066
tt8595304	6.2	398
tt6405916	8.5	306
tt6826526	6.5	310
tt7909612	7.9	59
tt7909614	8.1	56
tt5875292	8.2	34
tt8595312	8.5	10
tt6116764	7.6	35
tt5875298	2.2	126
tt7909616	7.7	58
tt7909618	8.1	63
tt6405934	6.2	8
tt6405930	7.1	10
tt7909626	6.8	58
tt9678886	6.2	20
tt5875282	6.5	689
tt6116774	7.5	16
tt9257804	6.8	25
tt6405940	7.2	6
tt9678892	6.8	569
tt15190398	8.6	23
tt7380376	7.5	13
tt6523102	7.5	591
tt13698116	5.4	9
tt11049340	8.8	8
tt11692720	6.8	30
tt13013820	6.1	628
tt9664268	6.6	31
tt7619558	8.2	720
tt14649472	7.8	13
tt7619550	7.1	10
tt5900372	3.7	11
tt9678846	7.8	48
tt9678848	6.5	45
tt12182464	7.2	5
tt12471190	8.2	63
tt5900366	5.6	11
tt9678850	7.8	58
tt9678852	7.2	46
tt6826592	6.8	21
tt9678854	8.0	45
tt6826594	6.0	20
tt9678856	8.0	46
tt9664210	7.9	94
tt7619532	9.1	11
tt7619524	7.9	257
tt15361954	8.6	446
tt7619522	7.2	103
tt8174760	7.6	139
tt5889858	8.3	51
tt8174788	9.1	8
tt15782900	7.6	151
tt8174796	8.3	694
tt11628168	8.0	7
tt5889840	8.2	10
tt5900324	2.6	12
tt10256238	8.1	788
tt15782922	2.8	22
tt15429106	6.5	49
tt5900348	4.2	8
tt6523174	5.9	1218
tt9111780	6.0	12
tt8160068	8.2	6829
tt8884482	5.5	15
tt8884488	5.4	17
tt8160070	8.8	7167
tt4241904	5.6	3285
tt11338158	8.7	7
tt4662890	6.6	876
tt8463880	6.8	14
tt7091554	7.4	239
tt9389622	7.1	74
tt11338190	7.2	38
tt11338192	7.2	38
tt11338184	7.5	41
tt11338180	6.6	51
tt12471176	5.8	9
tt11338188	7.4	38
tt12931814	7.8	8
tt13566306	8.3	33
tt7380432	7.3	38
tt13013932	8.2	7
tt6405976	8.5	105
tt7380420	3.2	163
tt9821176	7.0	6
tt8463808	9.5	49
tt9532454	8.1	19
tt4662810	7.3	554
tt4662812	7.4	533
tt9821166	7.7	4351
tt10413246	7.8	5
tt6101158	6.4	64
tt7909600	3.8	46
tt9532440	7.5	17
tt7909608	8.1	64
tt13013902	8.2	7
tt5586046	7.4	2321
tt5586042	8.9	2892
tt6101142	9.8	9
tt13855478	4.5	74
tt9821118	6.8	23
tt9664198	5.9	44
tt9821130	6.2	24
tt9532416	7.8	20
tt6116824	6.0	25
tt9389662	7.7	7
tt6101108	7.9	12
tt9664168	6.1	60
tt6116856	6.9	25562
tt8292044	7.8	87
tt8292040	8.5	14
tt9375196	7.4	18
tt6523010	7.4	234
tt8595426	8.3	55
tt6958262	9.0	30
tt6523018	7.6	169
tt13723512	8.2	17
tt8292026	7.0	8
tt5586192	8.3	531
tt5586194	7.5	470
tt7619486	7.9	30
tt15718220	7.7	268
tt10545138	8.4	730
tt12182312	7.4	17
tt8292014	7.7	98
tt11206364	8.0	21
tt14228938	6.5	375
tt6537636	7.8	13
tt10427926	6.1	544
tt8595446	7.5	6
tt6537638	7.6	14
tt13013962	8.4	6
tt8292008	7.3	10
tt7380492	6.5	13
tt9664134	7.7	24
tt9257932	6.9	14
tt15718232	8.4	288
tt12182326	4.5	8
tt11692842	8.7	7
tt9257920	3.7	187
tt5611650	7.3	3081
tt13434790	7.1	25
tt8174858	7.7	339
tt5611648	8.3	3492
tt17066494	6.2	12
tt17066492	7.6	40
tt8884428	8.6	27
tt10716910	7.8	692
tt11981880	5.5	52
tt9400664	7.3	264
tt8160262	5.4	3559
tt9243358	7.7	25
tt6523070	6.4	10
tt8884430	6.9	3494
tt5889712	7.6	102
tt5611636	3.6	20
tt8884466	5.2	14
tt4794416	4.8	102
tt5889702	6.9	146
tt3818460	7.1	27
tt6523052	7.1	75
tt9678706	7.9	14
tt13723562	6.5	1221
tt5889708	7.2	100
tt8884450	7.6	337
tt4530968	6.5	746
tt8884456	7.1	18
tt6669326	8.7	8
tt9111660	7.7	535
tt8884364	5.3	373
tt8463744	6.8	14
tt8884352	8.7	8
tt9111648	7.7	549
tt5297256	6.7	7936
tt8463776	6.0	6
tt4662772	7.0	735
tt8884386	6.6	12
tt9111678	7.8	513
tt7027092	5.4	2936
tt4662798	7.5	545
tt8463780	7.3	6
tt9111610	7.8	582
tt5743344	8.2	18
tt6101094	7.2	11
tt5322620	10.0	5
tt14057152	6.4	11
tt14503236	7.3	9
tt9111632	7.6	541
tt5322636	10.0	5
tt13145724	6.7	7
tt8595470	6.8	22
tt6101062	7.8	5
tt8595478	6.9	42
tt9546954	8.0	85
tt14057170	3.6	7
tt14057166	7.1	16
tt10413352	6.8	5
tt7091604	6.5	17
tt11917204	6.9	12
tt6669384	6.8	7
tt6101036	7.2	5
tt5033790	6.6	3613
tt7027012	6.6	36
tt4662704	8.7	8
tt7027018	6.5	33
tt9821234	6.7	6
tt4662708	6.0	124
tt9375182	5.1	9
tt8463712	5.0	12
tt10413374	4.1	228
tt5322692	6.5	33
tt13131186	6.6	4276
tt15493876	7.1	207
tt9821228	6.3	7
tt15493886	7.8	247
tt10413396	7.1	146
tt9821250	6.8	6
tt15493890	8.6	192
tt9821240	7.4	5
tt15493896	9.1	343
tt12078760	6.5	15
tt12078762	6.8	5
tt6811236	7.0	8749
tt6102318	5.6	113
tt10110044	7.1	35
tt10110040	7.0	34
tt12078754	7.1	20
tt5993510	7.6	21
tt7380140	7.3	12
tt10110028	6.8	32
tt11691696	6.4	786
tt6811216	5.0	31
tt6404816	4.6	165
tt7683940	8.2	9
tt12367900	5.5	64
tt12367906	6.8	42
tt5993538	6.0	20
tt7380162	6.2	8
tt7380158	7.7	149
tt11271904	7.5	158
tt6522046	6.4	11
tt7394756	7.2	19
tt6536676	3.0	17
tt16982618	7.0	116
tt12064156	7.5	37
tt11916254	6.4	315
tt7380106	9.0	10
tt6536668	4.9	187
tt7394768	5.7	7
tt7683932	7.5	65
tt6522028	6.2	12
tt9007296	5.2	108
tt8346906	2.5	248
tt10820234	9.6	77
tt7909878	7.0	1651
tt11916278	7.1	823
tt11916282	8.3	69
tt7380118	8.1	16
tt6522006	6.3	12
tt14331626	6.7	10
tt4137380	7.4	10
tt5572518	7.3	91
tt4005510	4.0	279
tt5572530	8.2	41
tt12499740	4.9	35
tt9071818	4.0	159
tt8910664	6.1	11
tt13092854	6.5	9
tt12064186	7.6	38
tt12642574	7.4	86
tt7380196	8.6	5
tt5572566	7.3	4217
tt5993508	6.6	106
tt10413822	8.7	17
tt9139106	5.5	10
tt8200456	5.9	1364
tt8478768	6.3	26
tt8043198	8.5	14
tt8910614	6.2	16
tt6668592	5.1	18
tt10256570	6.7	2223
tt5861656	7.9	11
tt13449290	6.8	19
tt12931694	10.0	8
tt11627120	7.0	27
tt8885130	6.7	7
tt9071916	6.7	26
tt7262866	8.6	2087
tt7262868	9.0	2315
tt8910646	5.7	10
tt6102296	7.6	238
tt6379250	6.3	6
tt5440702	6.7	27
tt8910620	5.8	16
tt7262848	8.3	2024
tt10124714	6.7	246
tt5861670	6.7	830
tt7262846	5.1	539
tt8910626	6.7	14
tt15401086	8.1	136
tt7262852	8.2	2015
tt10545696	5.9	279
tt12078802	9.3	8
tt9428206	5.3	745
tt11916218	6.7	417
tt6102268	4.8	16
tt8332334	4.9	9
tt4426464	4.7	1922
tt6825944	6.9	85
tt13028308	6.5	36
tt5440730	6.6	23
tt8346942	7.5	310
tt12078840	8.2	19
tt8332364	7.0	36
tt15258294	9.7	6
tt15679342	5.8	6
tt8189596	5.4	27
tt7909802	6.8	65
tt15258264	7.1	443
tt14056916	6.2	453
tt14056918	6.7	496
tt6825760	6.3	9
tt6825762	8.7	13
tt12078632	8.4	30
tt8043206	7.8	10
tt6811346	8.2	120
tt5993664	7.1	17
tt5993668	7.3	19
tt17512346	6.1	24
tt6811326	4.6	9
tt11980706	8.7	12
tt14174168	3.6	1255
tt7380282	6.8	18
tt7380284	5.8	63
tt6536562	4.9	9923
tt10702938	4.9	48
tt5993686	8.0	216
tt7909970	8.4	96246
tt9849402	7.2	233
tt10110118	7.1	223
tt7380226	5.9	751
tt7909986	9.4	23
tt7380254	5.8	6
tt8043222	7.4	7
tt6536524	8.7	63
tt11916166	5.9	726
tt11691754	5.3	9
tt7394870	5.9	11
tt2039349	5.0	264
tt5151592	6.1	92
tt5151594	3.5	121
tt8200564	7.3	33
tt13606776	7.4	68
tt13606778	8.8	2218
tt13606772	7.6	74
tt18094728	3.5	47
tt14188748	8.3	11
tt12499862	7.3	37
tt14188738	8.0	13
tt5861580	7.4	5
tt7262820	5.2	252
tt2749334	5.8	64
tt2039338	5.2	46520
tt5861598	8.3	6
tt9139026	6.4	8
tt12485234	6.4	187
tt13092976	6.6	6
tt7130994	6.5	35
tt7130992	7.2	691
tt5572682	7.5	8
tt12235966	6.4	5
tt14884570	9.0	10
tt11980780	8.9	9
tt9071764	7.3	414
tt14188706	7.4	8
tt14884546	1.0	7
tt14463370	5.8	18
tt17658730	7.3	70
tt6654078	7.8	22
tt6654082	7.4	128
tt8621562	7.1	252
tt12221304	7.0	123
tt8332266	6.8	11
tt10545704	6.7	430
tt5572582	8.2	5
tt7262780	6.5	43
tt11560998	7.6	180
tt7262774	9.2	6
tt8910530	3.2	2686
tt13449164	8.8	14
tt5861568	7.2	9
tt13317320	6.6	550
tt5861576	8.0	7
tt5861552	7.0	10
tt8885020	3.9	102
tt13738406	7.6	9
tt6102154	8.6	7
tt6379356	8.4	7
tt14331632	6.4	9
tt6379358	7.7	116
tt15415766	7.7	543
tt13738412	7.9	12
tt4847656	7.0	62
tt13028408	8.6	15
tt14331640	6.5	9
tt13381906	7.6	7
tt10124628	6.9	593
tt6825826	7.3	148
tt6379332	7.9	11
tt7380318	6.4	8
tt10966832	3.9	293
tt7683884	8.3	48
tt10531134	3.9	112
tt10124652	6.7	553
tt6102104	7.1	1547
tt7683896	5.1	46
tt10110068	8.7	29
tt8885088	3.4	25
tt10124664	6.8	562
tt9703064	8.5	45
tt6654090	5.6	94
tt10110060	6.8	35
tt6115858	8.1	2034
tt7909924	6.6	52
tt6825640	6.3	14
tt3330764	5.8	7672
tt10388572	8.0	60
tt6115878	8.3	2160
tt5508108	7.0	96
tt12788748	7.6	9
tt6379500	7.8	10
tt10110244	8.9	749
tt10413654	2.2	36
tt8057520	8.2	984
tt10820008	3.5	128
tt5297722	8.7	15
tt10545480	7.6	41
tt10110224	8.3	28
tt10702812	8.6	64
tt10545476	4.8	81
tt8057504	8.6	1037
tt4701304	4.0	36
tt10545460	6.8	35
tt5165880	7.3	791
tt12642768	5.8	12
tt12642762	6.1	12
tt13606410	4.3	111
tt9849162	6.4	5
tt7091136	6.6	8
tt6957470	6.1	352
tt7091140	7.5	24
tt9849176	5.3	9
tt5572774	6.6	5
tt12499986	8.0	70
tt12499982	7.5	85
tt6247692	6.1	14
tt13606418	4.4	64
tt6957456	8.0	217
tt6247684	8.6	10
tt5572756	7.9	9
tt7551888	7.1	23
tt7551884	6.6	23
tt5151278	7.8	5
tt8214812	5.7	31
tt7551878	7.8	81
tt11207184	6.7	16
tt6247662	6.6	103
tt9071648	6.9	15
tt9849102	9.2	6
tt15533014	5.3	48
tt7551850	6.5	8
tt7551852	8.1	41
tt5861882	4.7	1716
tt6233114	7.6	241
tt10242166	6.1	26
tt8332142	3.3	70
tt6957504	6.3	6
tt13303020	6.5	14
tt8214802	7.8	9
tt6102080	7.2	139
tt8910896	8.2	255
tt6247708	3.9	310
tt10677378	7.1	3449
tt12499968	7.9	91
tt10677382	7.2	3067
tt5440946	9.4	5
tt10677384	6.3	3895
tt13317694	6.1	4967
tt6102062	3.8	26
tt11560828	7.3	6
tt13028516	5.9	18
tt5861804	7.4	8
tt7394602	9.1	34
tt5690000	8.4	67
tt5297774	6.8	25
tt5297776	6.9	24
tt6536840	8.8	14
tt6102008	8.2	5
tt14331300	7.2	96
tt5861846	6.0	5
tt8910808	9.0	11
tt13449438	7.3	10
tt8332130	7.8	10716
tt10110190	5.9	52
tt5690048	6.3	21
tt5508146	8.2	55
tt6536816	4.8	35
tt8753630	8.1	32
tt15258030	9.0	10
tt15258032	7.6	8
tt13028580	6.5	574
tt18251836	7.4	51
tt5297798	4.7	14
tt14463116	8.5	997
tt11271800	4.1	1187
tt5508224	3.7	9
tt6379644	3.6	146
tt7380016	5.6	102
tt9849210	6.8	9527
tt6365002	8.0	248
tt6365004	8.0	214
tt7380044	8.0	23
tt10413756	7.2	15
tt5572846	5.6	15
tt13028604	2.8	21
tt17526762	6.5	534
tt8043008	2.6	9
tt10110350	9.0	1760
tt13028608	7.7	76
tt6536776	5.8	171
tt14174378	7.2	224
tt12103906	6.2	50
tt6536766	5.7	231
tt7394624	5.3	6
tt10545586	7.5	33
tt11207240	4.9	341
tt5572830	8.2	36
tt12221122	7.2	13
tt6957366	5.5	31
tt7091274	8.1	34
tt11271888	7.8	123
tt5572890	5.3	72
tt11271870	7.3	163
tt7091288	8.0	6
tt11271876	7.1	173
tt10702760	8.3	2250
tt7091290	8.0	6
tt11271860	7.7	156
tt15547740	8.4	29
tt15126164	9.7	7
tt5151390	9.0	27
tt4558040	6.1	1027
tt11271852	6.9	201
tt8621890	7.0	25
tt9849242	6.4	5
tt11691926	7.8	260
tt13606576	7.8	7
tt11691922	8.1	310
tt6233154	7.6	90
tt7551998	7.9	11
tt11271840	7.4	148
tt8043092	7.6	1879
tt11691930	8.1	257
tt7551980	8.1	16
tt11980994	3.0	79
tt12221102	7.6	16
tt5151378	6.1	17
tt7551986	7.5	14
tt14463136	9.4	1459
tt11271838	7.0	153
tt13606596	6.4	23
tt8885316	7.8	6
tt7380080	5.0	22
tt5151382	8.4	97
tt11980980	6.9	9
tt7380088	8.3	10
tt5151386	9.0	29
tt17526706	9.1	7
tt8621860	7.1	27
tt12642654	7.1	767
tt14463122	9.3	1304
tt14463128	9.4	1505
tt12485402	6.3	136
tt4269118	5.3	2705
tt12485408	6.4	116
tt9717434	5.8	27
tt12485410	8.2	90
tt13738274	6.9	9
tt9717412	7.9	63
tt7551930	8.5	31
tt7551932	7.8	8
tt5861756	6.8	9
tt8332088	8.6	9
tt8910770	6.3	20
tt7551922	7.9	23
tt12485448	7.1	103
tt15126174	8.5	6
tt6668446	7.8	42
tt8332094	3.9	24
tt7262990	2.8	1274
tt12485422	6.9	107
tt10952476	6.2	6
tt13606512	7.5	472
tt9849184	8.6	7
tt9849186	4.3	2233
tt5861794	6.0	8
tt10952480	5.8	5
tt12485434	6.6	100
tt10952482	5.8	5
tt10952488	5.4	5
tt9428572	6.3	17
tt6536752	6.7	24
tt11916330	7.5	95
tt6379596	7.4	150
tt12788940	7.2	16
tt13449356	6.8	9
tt7683696	7.1	634
tt12788914	7.0	5
tt7683664	7.9	8
tt5993498	9.6	6
tt10952444	8.5	91
tt6379584	5.3	39
tt6811042	8.8	14
tt13028672	6.1	7
tt13028674	6.1	7
tt9717498	6.2	570
tt13028676	6.2	6
tt6536718	6.3	7
tt10952404	7.4	39
tt12788984	7.1	38
tt6379558	8.4	7
tt6811024	4.2	19
tt7683654	6.5	8
tt6379564	9.1	37
tt7683648	7.8	448
tt10952416	9.2	5
tt15415974	7.7	185
tt13028694	7.7	30
tt12788962	6.3	112
tt11916322	7.8	40
tt11916324	7.9	43
tt7683628	8.7	78
tt5283754	5.1	419
tt5440234	7.3	1616
tt10834478	5.3	1472
tt6365122	8.1	466
tt6365120	7.5	450
tt6365128	7.7	438
tt6365118	7.9	459
tt12510282	7.1	27
tt6365116	7.6	465
tt5219172	6.8	21
tt10374166	9.4	9
tt7394310	7.4	9
tt6786150	6.7	14
tt6786158	8.5	14
tt14188438	4.6	11
tt8767544	7.5	1561
tt8332772	6.2	86
tt6786172	5.8	6
tt10374136	5.7	21
tt8043584	6.8	12
tt4979860	4.3	982
tt7551692	8.2	35
tt6522484	7.2	21
tt10388762	6.8	2710
tt13724360	4.6	6
tt5861242	7.2	15
tt10388722	6.4	30
tt8924868	5.4	61
tt7551672	8.2	33
tt8910206	5.8	18
tt12656708	8.4	5
tt6668974	4.1	144
tt7551660	8.0	35
tt7130614	9.0	14
tt7551662	8.2	4000
tt14056654	5.8	5
tt9703300	5.9	8
tt7551654	8.1	3741
tt5586726	8.6	50
tt14042038	6.0	91
tt6668958	7.7	1137
tt14463036	8.0	5
tt7551638	8.3	39
tt5861280	8.2	8
tt5586730	8.2	23
tt8924830	5.4	6
tt8924838	5.8	6
tt4490668	7.9	77
tt8924844	7.0	12
tt8924840	4.2	7
tt7130666	8.0	7
tt5586652	6.4	10
tt5993192	9.1	13
tt9703388	9.6	33
tt4426058	7.2	94
tt12656614	9.4	7
tt6365096	8.0	366
tt3462710	5.1	15634
tt8200872	5.7	18
tt8464510	7.2	28
tt6365092	8.0	359
tt10256988	7.6	6
tt14463096	8.8	1145
tt7130708	8.9	29
tt3109072	4.1	783
tt6943528	7.8	8
tt7683576	1.9	24
tt6522466	6.5	29
tt12367516	6.3	92
tt12221824	6.5	1345
tt6522452	8.5	13
tt6365080	7.8	399
tt10256932	9.2	47
tt6365078	7.8	445
tt6943502	7.7	9
tt6786122	6.6	8
tt7262496	8.5	11
tt6379674	8.1	9
tt10256918	6.9	424
tt12367560	8.6	20
tt10374070	5.9	56
tt6365042	8.9	17
tt5151820	7.3	6
tt6379664	8.3	21
tt6379662	8.0	8
tt6365228	7.7	17
tt10663212	7.3	7
tt12524786	8.5	162
tt11207014	7.5	55
tt6365212	7.5	20
tt9071322	7.6	84338
tt9428838	6.2	19
tt11207026	7.4	44
tt17526514	6.8	39
tt9085944	5.6	69
tt13028814	7.0	22
tt10388676	4.1	22
tt13856042	8.8	12
tt9428800	8.7	7
tt6522398	5.6	2340
tt7394406	5.2	548
tt6522382	4.7	11
tt8332658	8.8	5
tt9071368	6.1	178
tt5993224	7.6	66
tt5440388	7.1	17
tt13856036	9.0	12
tt13856038	8.2	13
tt13146022	7.0	13
tt15112126	8.0	40
tt3819160	4.1	15
tt10531608	5.6	19
tt7551792	6.3	6
tt7551796	7.2	26
tt8924758	7.2	5
tt6654458	7.8	74
tt11271614	5.9	16
tt13567040	7.0	11
tt6943390	7.9	12
tt10966370	6.4	9
tt7130534	8.1	8
tt5586830	8.4	18
tt4965176	7.3	16
tt10242188	9.8	11
tt7551718	4.4	10
tt14056490	7.0	5
tt6536904	4.1	132
tt14056486	6.3	11
tt15718802	5.6	8
tt7276930	7.6	595
tt4490762	7.0	3149
tt5875732	7.0	5
tt7683494	6.7	7
tt12221732	7.4	41
tt7683490	7.0	7
tt8200998	8.2	267
tt12221736	6.6	23
tt12221742	7.2	44
tt12221744	5.6	32
tt12221740	6.8	26
tt5875718	5.8	6
tt5219104	7.6	258
tt6522352	6.1	97
tt7683454	7.0	8
tt7262394	2.6	141
tt13028894	6.6	59
tt12064524	5.2	6
tt13028896	6.6	57
tt10256820	7.4	15
tt7683422	7.1	8
tt7262380	6.7	6
tt9428786	8.4	50
tt6522330	8.0	5
tt3819192	7.6	9
tt2392748	4.5	5069
tt10256818	8.8	51
tt6365140	7.4	415
tt13449566	9.5	62
tt7683400	6.8	12
tt8899246	9.2	30
tt6379774	8.2	7
tt12367664	6.3	11
tt7262346	5.3	62
tt9414106	6.7	36
tt8043750	7.6	5
tt14502922	6.4	5
tt5440480	6.5	28
tt9428966	6.0	5
tt5440488	7.7	120
tt10374396	8.2	5
tt9428954	7.2	13
tt9085822	7.0	28
tt14174040	7.2	6612
tt8043306	7.0	3609
tt14188686	8.2	641
tt5283514	7.6	965
tt10677712	8.9	856
tt8043312	5.2	229
tt18080264	7.2	16
tt7551484	8.5	6
tt10374360	6.4	341
tt9085876	7.8	8
tt10374352	8.4	220
tt14502976	6.5	23
tt9071244	6.0	9
tt9085882	8.0	8
tt9071220	7.5	10
tt9428904	7.9	14
tt7551456	7.3	72
tt14188642	6.0	284
tt14477482	8.4	488
tt5861488	7.7	7
tt7130832	3.8	435
tt10110672	6.7	30
tt14056876	6.5	34
tt6654118	5.2	60
tt4308652	5.4	80
tt7130852	2.1	13
tt7394178	8.4	11
tt13014330	8.0	678
tt13014324	7.9	635
tt13014326	8.0	674
tt13014320	7.8	748
tt7551418	7.6	6
tt13014322	7.8	628
tt8200650	9.8	11
tt11613096	9.1	10
tt10110646	6.1	787
tt13014318	7.7	706
tt8464364	4.3	3965
tt7394118	7.2	14
tt14213726	7.1	376
tt6943256	7.5	24
tt10110614	6.8	3697
tt2039412	4.2	962
tt10677764	7.1	16
tt15112096	8.1	135
tt11759508	8.0	64
tt6957898	7.9	33
tt13303478	5.7	191
tt12642252	7.6	96
tt6522638	6.5	80
tt6233592	3.2	32
tt5586862	7.1	9
tt8910412	7.1	31
tt6957966	5.7	14550
tt8200638	5.8	20
tt11285856	8.2	2012
tt5861450	6.2	6
tt5861452	6.0	6
tt8910406	6.8	28
tt11613184	7.0	2445
tt8175140	6.9	9
tt8175146	7.3	8
tt8175142	6.7	8
tt9703108	7.3	16
tt5151666	7.9	48
tt5572272	8.2	47
tt2392830	6.5	5687
tt9071280	6.2	12
tt10242558	7.4	276
tt7697960	7.5	1597
tt8175152	7.4	7
tt10085150	8.4	8
tt5440516	5.0	134
tt7697962	9.0	1965
tt8175154	8.1	143
tt7683302	8.5	197
tt6522698	7.4	7
tt9071256	6.6	9
tt7697958	8.1	1411
tt17526466	6.2	65
tt12367732	7.1	47
tt17526472	7.2	60
tt16023902	5.6	5
tt7697940	9.1	18
tt9428886	7.7	6
tt9428888	7.3	11
tt7697930	8.2	1991
tt6365254	7.7	16
tt6365250	7.4	17
tt7697916	8.0	2580
tt7697918	7.8	2342
tt9428870	7.4	19
tt3069848	9.1	30
tt7697922	7.7	2055
tt8043410	8.4	42
tt7697920	7.8	2212
tt10085138	8.5	11
tt18080294	9.5	34
tt7697912	6.3	10
tt5440532	7.0	153
tt9428858	7.2	12
tt12813934	8.4	21
tt14213898	7.5	14
tt8767626	5.0	70
tt5440590	8.2	885
tt8043456	7.9	893
tt8043418	6.6	21
tt8910392	6.5	34
tt8043422	6.8	18
tt8043424	6.5	21
tt8043420	6.9	20
tt13435206	8.1	15
tt15126556	6.0	7
tt6365472	7.9	12
tt10374294	7.5	101
tt8767608	5.2	10
tt12064226	5.7	272
tt10374236	5.9	345
tt10374234	7.3	130
tt12510324	6.5	15
tt7551596	8.3	30
tt10374262	8.6	1482
tt12064258	7.9	7
tt12788426	6.6	376
tt7130716	8.9	32
tt7551562	7.1	32
tt10820332	2.1	33
tt8924988	5.1	185
tt6497076	7.2	600
tt12788490	8.9	17
tt6654210	5.4	45520
tt12788488	7.4	36
